20/03/2017,08:12:15,BEELD,OS,A13R,"5,910",5.910,*50*,*50*,BL
20/03/2017,08:12:15,BEELD,OS,A13R,"6,400",6.400,50,50,50
20/03/2017,08:12:16,BEELD,OS,A13R,"14,700",14.700,BL,BL,BL
20/03/2017,08:12:19,BEELD,OS,A13R,"6,400",6.400,50,50,50
20/03/2017,08:12:47,BEELD,OS,A13R,"9,100",9.100,50,50,50
20/03/2017,08:12:48,BEELD,OS,A13R,"8,600",8.600,*50*,*50*,*50*
20/03/2017,08:12:53,BEELD,OS,A13R,"13,700",13.700,BL,BL,BL
20/03/2017,08:12:53,BEELD,OS,A13R,"14,200",14.200,BL,BL,BL
20/03/2017,08:12:57,BEELD,OS,A13R,"11,100",11.100,70,70,70
20/03/2017,08:12:57,BEELD,OS,A13R,"12,000",12.000,*50*,*50*,*50*
20/03/2017,08:12:57,BEELD,OS,A13R,"12,300",12.300,50,50,50
20/03/2017,08:12:57,BEELD,OS,A13R,"12,700",12.700,50,50,50
20/03/2017,08:13:20,BEELD,OS,A13R,"11,100",11.100,*70*,*70*,*70*
20/03/2017,08:13:21,BEELD,OS,A13R,"9,900",9.900,BL,BL,BL
20/03/2017,08:13:22,BEELD,OS,A13R,"10,300",10.300,BL,BL,BL
20/03/2017,08:13:24,BEELD,OS,A13R,"17,100",17.100,*70*,*70*,*70*
20/03/2017,08:13:24,BEELD,OS,A13R,"17,800",17.800,*50*,*50*,*50*
20/03/2017,08:13:38,BEELD,OS,A13R,"12,700",12.700,BL,BL,BL
20/03/2017,08:13:38,BEELD,OS,A13R,"13,235",13.235,BL,BL,BL
20/03/2017,08:13:54,BEELD,OS,A13R,"15,035",15.035,*70*,*70*,*70*
20/03/2017,08:13:54,BEELD,OS,A13R,"15,400",15.400,*50*,*50*,*50*
20/03/2017,08:13:54,BEELD,OS,A13R,"15,810",15.810,50,50,50
20/03/2017,08:13:57,BEELD,OS,A13R,"11,100",11.100,70,70,70
20/03/2017,08:13:57,BEELD,OS,A13R,"9,900",9.900,50,50,50
20/03/2017,08:13:58,BEELD,OS,A13R,"10,300",10.300,50,50,50
20/03/2017,08:14:23,BEELD,OS,A13R,"11,100",11.100,*70*,*70*,*70*
20/03/2017,08:14:24,BEELD,OS,A13R,"10,300",10.300,BL,BL,BL
20/03/2017,08:14:25,BEELD,OS,A13R,"9,900",9.900,BL,BL,BL
20/03/2017,08:14:53,BEELD,OS,A13R,"15,035",15.035,BL,BL,BL
20/03/2017,08:14:53,BEELD,OS,A13R,"15,400",15.400,BL,BL,BL
20/03/2017,08:14:53,BEELD,OS,A13R,"15,810",15.810,BL,BL,BL
20/03/2017,08:15:15,BEELD,OS,A13R,"10,300",10.300,*70*,*70*,*70*
20/03/2017,08:15:15,BEELD,OS,A13R,"11,100",11.100,*50*,*50*,*50*
20/03/2017,08:15:15,BEELD,OS,A13R,"12,000",12.000,50,50,50
20/03/2017,08:15:34,BEELD,OS,A13R,"5,481",5.481,*50*,*50*,*50*
20/03/2017,08:15:34,BEELD,OS,A13R,"5,910",5.910,50,50,BL
20/03/2017,08:15:49,BEELD,OS,A13R,"9,100",9.100,BL,BL,BL
20/03/2017,08:17:04,BEELD,OS,A13R,"14,700",14.700,*70*,*70*,*70*
20/03/2017,08:17:04,BEELD,OS,A13R,"15,035",15.035,*50*,*50*,*50*
20/03/2017,08:17:04,BEELD,OS,A13R,"15,400",15.400,50,50,50
20/03/2017,08:17:07,BEELD,OS,A13R,"12,300",12.300,BL,BL,BL
20/03/2017,08:17:15,BEELD,OS,A13R,"7,200",7.200,50,50,50
20/03/2017,08:17:29,BEELD,OS,A13R,"8,600",8.600,BL,BL,BL
20/03/2017,08:17:57,BEELD,OS,A13R,"16,655",16.655,*70*,*70*,*70*
20/03/2017,08:17:57,BEELD,OS,A13R,"17,100",17.100,*50*,*50*,*50*
20/03/2017,08:17:57,BEELD,OS,A13R,"17,800",17.800,50,50,50
20/03/2017,08:18:04,BEELD,OS,A13R,"14,200",14.200,*70*,*70*,*70*
20/03/2017,08:18:04,BEELD,OS,A13R,"14,700",14.700,*50*,*50*,*50*
20/03/2017,08:18:04,BEELD,OS,A13R,"15,035",15.035,50,50,50
